"('mid',)","('pid',)","('name',)"
tt1025100,nm0000226,Henry Brogan
tt1025100,nm0000226,Junior
tt1025100,nm0935541,Danny Zakarewski
tt1025100,nm0654110,Clay Verris
tt1025100,nm0938950,Baron
tt10272386,nm0000164,Anthony
tt10272386,nm1469236,Anne
tt10272386,nm0309693,The Man
tt10272386,nm0931404,The Woman
tt1027718,nm0479471,Jake Moore
tt1027718,nm0000140,Gordon Gekko
tt1027718,nm1659547,Winnie Gekko
tt1027718,nm0000982,Bretton James
tt1028528,nm0000621,Stuntman Mike
tt1028528,nm1057928,Zoë Bell
tt1028528,nm0206257,Abernathy
tt1028528,nm1089685,Arlene
tt1028532,nm0000152,Parker Wilson
tt1028532,nm0000260,Cate Wilson
tt1028532,nm0846480,Ken
tt1028532,nm2105255,Andy
tt10288566,nm0586568,Martin
tt10288566,nm0488917,Tommy
tt10288566,nm2099237,Nikolaj
tt10288566,nm1046521,Peter
tt10293406,nm1212722,Phil Burbank
tt10293406,nm0000379,Rose Gordon
tt10293406,nm0687146,George Burbank
tt10293406,nm2240346,Peter Gordon
tt10295212,nm3289096,Capt. Vikram Batra
tt10295212,nm3289096,Vishal Batra
tt10295212,nm6442009,Dimple Cheema
tt10295212,nm3109407,Capt. Sanjeev Jamwal
tt10295212,nm7084461,Rifleman Yashpal
tt1032755,nm0124930,One Two
tt1032755,nm0929489,Lenny Cole
tt1032755,nm0252961,Mumbles
tt1032755,nm0628601,Stella
tt1033575,nm0000123,Matt King
tt1033575,nm0940362,Alexandra King
tt1033575,nm3837786,Scottie King
tt1033575,nm1975228,Sid
tt1033643,nm0000139,Joy McNally
tt1033643,nm0005110,Jack Fuller
tt1033643,nm1117791,Hater
tt1033643,nm1128572,Tipper
tt1034032,nm0124930,Kable
tt1034032,nm0355910,Ken Castle
tt1034032,nm0524839,Humanz Brother
tt1034032,nm0005520,Angie
tt1034303,nm0185819,Tuvia Bielski
tt1034303,nm0000630,Zus Bielski
tt1034303,nm0068260,Asael Bielski
tt1034303,nm1111968,Lilka Ticktin
tt1037705,nm0000243,Eli
tt1037705,nm0005109,Solara
tt1037705,nm0829032,Redridge
tt1037705,nm0000198,Carnegie
tt1038686,nm0079273,Michael
tt1038686,nm0000598,Bob Hanson
tt1038686,nm0001165,Percy Walker
tt1038686,nm0085407,Jeep Hanson
tt1038919,nm0000098,Nicole Hurley
tt1038919,nm0124930,Milo Boyd
tt1038919,nm1631320,Uncle Sam
tt1038919,nm0307534,Dwight
tt1038988,nm0892299,Ángela
tt1038988,nm0970337,Manu
tt1038988,nm1970851,Policía joven
tt1038988,nm0744485,Pablo
tt1041829,nm0000113,Margaret Tate
tt1041829,nm0005351,Andrew Paxton
tt1041829,nm0005460,Grace Paxton
tt1041829,nm0005266,Joe Paxton
tt1045658,nm0177896,Pat
tt1045658,nm2225369,Tiffany
tt1045658,nm0000134,Pat Sr.
tt1045658,nm0915865,Dolores Solitano
tt1046173,nm0000598,General Hawk
tt1046173,nm1475594,Duke
tt1046173,nm0005541,Ripcord
tt1046173,nm0015382,Heavy Duty
tt1049413,nm0000799,Carl Fredricksen
tt1049413,nm2973712,Russell
tt1049413,nm0001652,Construction Foreman Tom
tt1049413,nm0001626,Charles Muntz
tt1051906,nm0005253,Cecilia Kass
tt1051906,nm2719825,Adrian Griffin
tt1051906,nm2976830,Emily Kass
tt1051906,nm0388038,James Lanier
tt1053424,nm0000179,Remy
tt1053424,nm0001845,Jake
tt1053424,nm0103797,Beth
tt1053424,nm0000630,Frank
tt1054606,nm0001626,Doctor Parnassus
tt1054606,nm2178959,Valentina
tt1054606,nm0005132,Tony
tt1054606,nm1940449,Anton
tt1055292,nm0001337,Holly Berenson
tt1055292,nm0241049,Eric Messer
tt1055292,nm0524197,Sam
tt1055292,nm3693309,Sophie
tt1055369,nm0479471,Sam Witwicky
tt1055369,nm1083271,Mikaela Banes
tt1055369,nm0241049,Major Lennox
tt1055369,nm0879085,USAF Chief Master Sergeant Epps
tt1057500,nm0000151,Nelson Mandela
tt1057500,nm0000354,Francois Pienaar
tt1057500,nm0450961,Jason Tshabalala
tt1057500,nm0595680,Linga Moonsamy
tt1058017,nm0315041,Mark Bellison
tt1058017,nm0004950,Anna McDoogles
tt1058017,nm1706767,Frank
tt1058017,nm0127373,Greg
tt1059786,nm0479471,Jerry Shaw
tt1059786,nm1157358,Rachel Holloman
tt1059786,nm0206257,Zoe Perez
tt1059786,nm0004821,Defense Secretary Callister
tt1060277,nm1036181,Jason Hawkins
tt1060277,nm1140300,Lily
tt1060277,nm0135221,Marlena
tt1060277,nm2554352,Hud
tt1063669,nm0900915,Rainer Wenger
tt1063669,nm1035643,Tim Stoltefuss
tt1063669,nm0726262,Marco
tt1063669,nm1457472,Karo
tt1065073,nm1294664,Mason
tt1065073,nm0000099,Olivia
tt1065073,nm0000160,Dad
tt1065073,nm6567391,Tommy
tt1067106,nm0000120,Scrooge
tt1067106,nm0000120,Ghost of Christmas Past
tt1067106,nm0000120,Scrooge as a Young Boy
tt1067106,nm0000198,Bob Cratchit
tt1067106,nm0000198,Marley
tt1067106,nm0000198,Tiny Tim
tt1067106,nm0000147,Fred
tt1067106,nm0884313,Funerary Undertaker
tt1067106,nm0884313,Topper
tt1067583,nm1500155,Jacob
tt1067583,nm0000702,Marlena
tt1067583,nm0910607,August
tt1067583,nm0773973,Charlie
tt1068680,nm0000120,Carl
tt1068680,nm0221046,Allison
tt1068680,nm0177896,Peter
tt1068680,nm0383422,Nick
tt1070874,nm1519666,Tom Hayden
tt1070874,nm5189784,Rennie Davis
tt1070874,nm0056187,Abbie Hoffman
tt1070874,nm0834989,Jerry Rubin
tt1071875,nm0000115,Johnny Blaze
tt1071875,nm0000115,Ghost Rider
tt1071875,nm0001354,Roarke
tt1071875,nm0252961,Moreau
tt1071875,nm0686376,Nadya
tt1073498,nm0536630,Leonidas
tt1073498,nm0001757,Captain
tt1073498,nm0001182,Queen Margo
tt1073498,nm0205772,Xerxes
tt1074638,nm0185819,James Bond
tt1074638,nm0000849,Silva
tt1074638,nm0365140,Eve
tt1074638,nm0001132,M
tt1077258,nm0000535,Cherry Darling
tt1077258,nm0135585,Wray
tt1077258,nm0000982,Dr. William Block
tt1077258,nm0005420,Dr. Dakota Block
tt1077368,nm0000136,Barnabas Collins
tt1077368,nm0000201,Elizabeth Collins Stoddard
tt1077368,nm1200692,Angelique Bouchard
tt1077368,nm0000307,Dr. Julia Hoffman
tt1078912,nm0001774,Larry Daley
tt1078912,nm0005562,Jedediah
tt1078912,nm0010736,Amelia Earhart
tt1078912,nm0000279,Kahmunrah
tt1078912,nm0000279,The Thinker
tt1078912,nm0000279,Abe Lincoln
tt1078940,nm0000681,Dave
tt1078940,nm0015196,Ronnie
tt1078940,nm0269463,Joey
tt1078940,nm0000867,Jason Smith
tt1080016,nm0005380,Manny
tt1080016,nm0000491,Sid
tt1080016,nm0001459,Diego
tt1080016,nm1148186,Madison (Diatryma Girl)
tt10838180,nm0000206,Neo
tt10838180,nm0000206,Thomas Anderson
tt10838180,nm0005251,Trinity
tt10838180,nm0005251,Tiffany
tt10838180,nm5584344,Morpheus
tt10838180,nm5584344,Agent Smith
tt10838180,nm2676147,Smith
tt1086772,nm0001191,Jim
tt1086772,nm0000106,Lauren
tt1086772,nm1018488,Jen
tt1086772,nm0005265,Eddy
tt10872600,nm4043618,Peter Parker
tt10872600,nm4043618,Spider-Man
tt10872600,nm3918035,MJ
tt10872600,nm1212722,Doctor Strange
tt10872600,nm8188622,Ned Leeds
tt10888594,nm0006795,Radhe
tt10888594,nm7796669,Diya
tt10888594,nm0393535,Rana
tt10888594,nm0006763,Avinash
tt1091191,nm0000242,Marcus Luttrell
tt1091191,nm2018237,Michael Murphy
tt1091191,nm0386472,Danny Dietz
tt1091191,nm0004936,Matt 'Axe' Axelson
tt1091722,nm0251986,James Brennan
tt1091722,nm0829576,Em Lewin
tt1091722,nm0005351,Mike Connell
tt1091722,nm0771414,Joel
tt1092026,nm0670408,Graeme Willy
tt1092026,nm0296545,Clive Gollings
tt1092026,nm0736622,Paul
tt1092026,nm1904886,Young Tara
tt1099212,nm0829576,Bella Swan
tt1099212,nm1500155,Edward Cullen
tt1099212,nm0121605,Charlie Swan
tt1099212,nm1020124,Renée
tt1100089,nm0136797,John du Pont
tt1100089,nm1475594,Mark Schultz
tt1100089,nm0749263,David Schultz
tt1100089,nm0000603,Jean du Pont
tt1104001,nm0000313,Kevin Flynn
tt1104001,nm0000313,Clu
tt1104001,nm1330560,Sam Flynn
tt1104001,nm1312575,Quorra
tt1104001,nm0000310,Alan Bradley
tt1104001,nm0000310,Tron
tt11083552,nm0005458,H
tt11083552,nm0564697,Bullet
tt11083552,nm0001326,Boy Sweat Dave
tt11083552,nm6875258,Hollow Bob
tt1109624,nm0095017,Henry Brown
tt1109624,nm1020089,Mary Brown
tt1109624,nm0910278,Mrs. Bird
tt1109624,nm0000980,Mr Gruber
tt1111422,nm0000243,Walter Garber
tt1111422,nm0000237,Ryder
tt1111422,nm0350079,Phil Ramos
tt1111422,nm2963873,Bashkin
tt1114740,nm0416673,Paul Blart
tt1114740,nm1218757,Veck Simms
tt1114740,nm1724323,Amy
tt1114740,nm2263115,Maya
tt1119646,nm0302108,Alan
tt1119646,nm0177896,Phil
tt1119646,nm0058581,Doug
tt1119646,nm1159180,Stu
tt1120985,nm0331516,Dean
tt1120985,nm0931329,Cindy
tt1120985,nm0231283,Jerry
tt1120985,nm3504430,Frankie
tt1121931,nm0005458,Chev Chelios
tt1121931,nm0005442,Eve
tt1121931,nm0004286,El Huron
tt1121931,nm0948267,Doc Miles
tt1124035,nm0316079,Tom Duffy
tt1124035,nm0000123,Governor Mike Morris
tt1124035,nm0000450,Paul Zara
tt1124035,nm0331516,Stephen Meyers
tt1125849,nm0000620,Randy 'The Ram' Robinson
tt1125849,nm0000673,Cassidy
tt1125849,nm0939697,Stephanie
tt1125849,nm0546797,Lenny
tt1127180,nm0517844,Christine Brown
tt1127180,nm0519043,Clay Dalton
tt1127180,nm0515207,Farm Worker's Wife
tt1127180,nm0712404,Mrs. Ganush
tt11286314,nm0000138,Dr. Randall Mindy
tt11286314,nm2225369,Kate Dibiasky
tt11286314,nm0000658,President Orlean
tt11286314,nm0000949,Brie Evantee
tt1129442,nm0005458,Frank Martin
tt1129442,nm0460694,Johnson
tt1129442,nm3130063,Valentina
tt1129442,nm0075710,Tarconi
tt1130884,nm0000138,Teddy Daniels
tt1130884,nm0607865,Rachel 1
tt1130884,nm0749263,Chuck Aule
tt1130884,nm0001426,Dr. Cawley
tt1131729,nm0000450,The Count
tt1131729,nm0631490,Quentin
tt1131729,nm0296545,Dave
tt1131729,nm0352905,Mr. Roberts
tt1131734,nm1083271,Jennifer
tt1131734,nm1086543,Needy
tt1131734,nm0111013,Nikolai
tt1131734,nm2215447,Chip Dove
tt1132620,nm0638824,Mikael Blomkvist
tt1132620,nm0636426,Lisbeth Salander
tt1132620,nm0297083,Harriet Vanger
tt1132620,nm0256890,Erika Berger
tt1132626,nm0666398,Agent Strahm
tt1132626,nm0541908,Mark Hoffman
tt1132626,nm0068551,Jigsaw
tt1132626,nm0068551,John
tt1132626,nm0751018,Jill
tt1133985,nm0005351,Hal Jordan
tt1133985,nm0005351,Green Lantern
tt1133985,nm0515116,Carol Ferris
tt1133985,nm0765597,Hector Hammond
tt1133985,nm0835016,Sinestro
tt1135503,nm0010736,Julie Powell
tt1135503,nm0000658,Julia Child
tt1135503,nm0582149,Eric Powell
tt1135503,nm0001804,Paul Child
tt1136608,nm1663205,Wikus Van De Merwe
tt1136608,nm3107870,Koobus Venter
tt1136608,nm2271261,Grey Bradnam - UKNR Chief Correspondent
tt1136608,nm2271261,Christopher Johnson
tt1136608,nm1410076,Sarah Livingstone - Sociologist
tt1139328,nm0000191,The Ghost
tt1139328,nm0000112,Adam Lang
tt1139328,nm0931404,Ruth Lang
tt1139328,nm1256532,Rick Ricardelli
tt1139797,nm2968765,Oskar
tt1139797,nm2968351,Eli
tt1139797,nm0706537,Håkan
tt1139797,nm0196928,Erik
tt1142977,nm0000213,Elsa Van Helsing
tt1142977,nm0001573,Mrs. Frankenstein
tt1142977,nm0001573,Weird Girl
tt1142977,nm0001573,Gym Teacher
tt1142977,nm0001737,Mr. Frankenstein
tt1142977,nm0001737,Mr. Burgemeister
tt1142977,nm0001737,Nassor
tt1142977,nm0001445,Mr. Rzykruski
tt1142988,nm0001337,Abby
tt1142988,nm0124930,Mike Chadway
tt1142988,nm0877430,Joy
tt1142988,nm0935721,Colin
tt1144884,nm1214657,Hunt
tt1144884,nm0020739,MILF
tt1144884,nm0020739,Samantha
tt1144884,nm0278767,Mechanic
tt1144884,nm2092545,Nick
tt1148204,nm0267812,Kate
tt1148204,nm0765597,John
tt1148204,nm2265157,Esther
tt1148204,nm0001634,Sister Abigail
tt1152836,nm0000288,Melvin Purvis
tt1152836,nm0000136,John Dillinger
tt1152836,nm0831601,Charles Makley
tt1152836,nm0164809,'Red' Hamilton
tt1155056,nm0748620,Peter Klaven
tt1155056,nm0781981,Sydney Fife
tt1155056,nm0429069,Zooey Rice
tt1155056,nm1901220,Hailey
tt1155076,nm0000329,Mr. Han
tt1155076,nm1535523,Dre Parker
tt1155076,nm0378245,Sherry Parker
tt1155076,nm3924219,Meiying
tt1156398,nm0251986,Columbus
tt1156398,nm1297015,Wichita
tt1156398,nm0000437,Tallahassee
tt1156398,nm1113550,Little Rock
tt1160419,nm3154303,Paul Atreides
tt1160419,nm0272581,Lady Jessica Atreides
tt1160419,nm3918035,Chani
tt1160419,nm1209966,Duke Leto Atreides
tt1170358,nm0005212,Gandalf
tt1170358,nm0293509,Bilbo
tt1170358,nm0035514,Thorin
tt1170358,nm0832792,Balin
tt1172570,nm0362766,Charles Bronson
tt1172570,nm0362766,Michael Peterson
tt1172570,nm1433549,Irene
tt1172570,nm1568589,Hysterical Screw
tt1172570,nm3032715,Julie
tt1174732,nm1659547,Jenny
tt1174732,nm0765597,David
tt1174732,nm0000547,Jack
tt1174732,nm0931404,Miss Stubbs
tt1179034,nm0000237,Charlie Wax
tt1179034,nm0001667,James Reese
tt1179034,nm0810738,Caroline
tt1179034,nm0243983,Ambassador Bennington
tt1179904,nm2209370,Katie
tt1179904,nm2913790,Micah
tt1179904,nm2104166,Psychic
tt1179904,nm2910808,Amber
tt1179933,nm0000422,Howard
tt1179933,nm0935541,Michelle
tt1179933,nm0302330,Emmett
tt1179933,nm0341174,Driver
tt1182345,nm0005377,Sam Bell
tt1182345,nm0000228,GERTY
tt1182345,nm1069800,Tess Bell
tt1182345,nm3675884,Little Eve
tt1187043,nm0451148,Ranchoddas 'Rancho' Shyamaldas Chanchad
tt1187043,nm0451148,Phunsukh Wangdu
tt1187043,nm0534856,Farhan Qureshi
tt1187043,nm1587175,Mona
tt1187043,nm0430817,Raju Rastogi
tt1187064,nm0313534,Jess
tt1187064,nm3620280,Tommy
tt1187064,nm3815288,Jack
tt1187064,nm1168915,Greg
tt1188729,nm0000598,Payton
tt1188729,nm0004936,Bower
tt1188729,nm1544217,Gallo
tt1188729,nm1662644,Nadia
tt1188996,nm0451321,Rizvan Khan
tt1188996,nm0004418,Mandira Khan
tt1188996,nm2974366,Radha
tt1188996,nm1995953,Sarah Garrick
tt1189073,nm0000104,Robert Ledgard
tt1189073,nm0025745,Vera Cruz
tt1189073,nm1693432,Vicente
tt1189073,nm0004650,Marilia
tt1189340,nm0000190,Mick Haller
tt1189340,nm0000673,Maggie McPherson
tt1189340,nm0000202,Louis Roulet
tt1189340,nm0000513,Frank Levin
tt1190080,nm0000131,Jackson Curtis
tt1190080,nm0628601,Laura Wilson
tt1190080,nm0252230,Adrian Helmsley
tt1190080,nm0001605,Kate Curtis
tt1192628,nm0000136,Rango
tt1192628,nm0000136,Lars
tt1192628,nm0279545,Beans
tt1192628,nm0648249,Spirit of the West
tt1192628,nm1113550,Priscilla
tt1193138,nm0000123,Ryan Bingham
tt1193138,nm0267812,Alex Goran
tt1193138,nm0447695,Natalie Keener
tt1193138,nm0000867,Craig Gregory
tt1194173,nm0719637,Aaron Cross
tt1194173,nm0001838,Dr. Marta Shearing
tt1194173,nm0001570,"Col Eric Byer, USAF, Ret."
tt1194173,nm0001277,Ezra Kramer
tt1197624,nm0124930,Clyde Shelton
tt1197624,nm0004937,Nick Rice
tt1197624,nm0004753,Sarah Lowell
tt1197624,nm0000538,Detective Dunnigan
tt1201167,nm0001191,George Simmons
tt1201167,nm0736622,Ira Wright
tt1201167,nm0005182,Laura
tt1201167,nm0051509,Clarke
tt1201607,nm0705356,Harry Potter
tt1201607,nm0914612,Hermione Granger
tt1201607,nm0342488,Ron Weasley
tt1201607,nm0002091,Professor Albus Dumbledore
tt1204975,nm0000134,Paddy Connors
tt1204975,nm0000140,Billy Gherson
tt1204975,nm0000151,Archie Clayton
tt1204975,nm0000177,Sam Harris
tt1205489,nm0000142,Walt Kowalski
tt1205489,nm3057402,Thao
tt1205489,nm1542291,Father Janovich
tt1205489,nm3115704,Sue
tt1205537,nm1517976,Jack Ryan
tt1205537,nm0000126,Thomas Harper
tt1205537,nm0461136,Cathy Muller
tt1205537,nm0000110,Viktor Cherevin
tt1206543,nm0000288,Russell Baze
tt1206543,nm0000729,Rodney Baze Jr.
tt1206543,nm0757855,Lena Taylor
tt1206543,nm0000437,Harlan DeGroat
tt1210166,nm0000093,Billy Beane
tt1210166,nm0000705,Sharon
tt1210166,nm1706767,Peter Brand
tt1210166,nm0000450,Art Howe
tt1210819,nm0000136,Tonto
tt1210819,nm2309517,John Reid (Lone Ranger)
tt1210819,nm0001209,Butch Cavendish
tt1210819,nm0929489,Cole
tt1211837,nm1212722,Dr. Stephen Strange
tt1211837,nm0252230,Mordo
tt1211837,nm1046097,Dr. Christine Palmer
tt1211837,nm0938950,Wong
tt1211956,nm0000230,Breslin
tt1211956,nm0000216,Rottmayer
tt1211956,nm1265067,Hush
tt1211956,nm0000352,Lester Clark
tt1212450,nm0362766,Forrest Bondurant
tt1212450,nm0479471,Jack Bondurant
tt1212450,nm0001602,Charley Rakes
tt1212450,nm0164809,Howard Bondurant
tt1213641,nm0331516,Neil Armstrong
tt1213641,nm2946516,Janet Armstrong
tt1213641,nm0164809,Ed White
tt1213641,nm0151419,Deke Slayton
tt1213663,nm0670408,Gary King
tt1213663,nm0296545,Andy Knightley
tt1213663,nm0293509,Oliver Chamberlain
tt1213663,nm0683253,Sam Chamberlain
tt1216475,nm0005562,Lightning McQueen
tt1216475,nm1249256,Mater
tt1216475,nm0000323,Finn McMissile
tt1216475,nm0607865,Holley Shiftwell
tt1216492,nm0010736,Anna
tt1216492,nm0328828,Declan
tt1216492,nm0004395,Jeremy
tt1216492,nm0001475,Jack
tt1217209,nm0531808,Merida
tt1217209,nm0175262,Fergus
tt1217209,nm0000668,Elinor
tt1217209,nm0910278,The Witch
tt1217613,nm0001173,Ssgt. Michael Nantz
tt1217613,nm0735442,TSgt. Elena Santos
tt1217613,nm0005256,Michele
tt1217613,nm1913125,2nd Lt. William Martinez
tt1219289,nm0177896,Eddie Morra
tt1219289,nm0295484,Melissa
tt1219289,nm0180411,Lindy
tt1219289,nm0000134,Carl Van Loon
tt1219827,nm0424060,Major
tt1219827,nm1561982,Batou
tt1219827,nm0001429,Aramaki
tt1219827,nm0000300,Dr. Ouelet
tt1220634,nm0000170,Alice
tt1220634,nm0005123,Claire Redfield
tt1220634,nm0589505,Chris Redfield
tt1220634,nm0167649,Bennett
tt1220719,nm0947447,Ip Man
tt1220719,nm0945189,Quan
tt1220719,nm0266658,Jin
tt1220719,nm0482628,Li
tt1226229,nm1706767,Aaron Green
tt1226229,nm1258970,Aldous Snow
tt1226229,nm0005253,Daphne Binks
tt1226229,nm0126284,Jackie Q
tt1228705,nm0000375,Tony Stark
tt1228705,nm0000620,Ivan Vanko
tt1228705,nm0000569,Pepper Potts
tt1228705,nm0000332,Lt. Col. James 'Rhodey' Rhodes
tt1228987,nm2240346,Owen
tt1228987,nm1631269,Abby
tt1228987,nm0420955,The Father
tt1228987,nm0120648,Owen's Mother
tt1229238,nm0000129,Ethan Hunt
tt1229238,nm0719637,Brandt
tt1229238,nm0670408,Benji
tt1229238,nm1745736,Jane
tt1229340,nm0002071,Ron Burgundy
tt1229340,nm0000775,Veronica Corningstone
tt1229340,nm0748620,Brian Fantana
tt1229340,nm0136797,Brick Tamland
tt1231583,nm0000375,Peter Highman
tt1231583,nm0302108,Ethan Tremblay
tt1231583,nm1157358,Sarah Highman
tt1231583,nm0004937,Darryl
tt1231587,nm0000131,Adam
tt1231587,nm1117791,Lou
tt1231587,nm0732497,Nick
tt1231587,nm0241173,Jacob
tt1232829,nm1706767,Schmidt
tt1232829,nm1475594,Jenko
tt1232829,nm0001084,Captain Dickson
tt1232829,nm0488953,Molly Tracey
tt1233227,nm0068551,Jigsaw
tt1233227,nm0068551,John
tt1233227,nm0541908,Hoffman
tt1233227,nm0001679,Erickson
tt1233227,nm0751018,Jill
tt1234548,nm0000191,Bob Wilton
tt1234548,nm0000123,Lyn Cassady
tt1234548,nm0000228,Larry Hooper
tt1234548,nm0000313,Bill Django
tt1234721,nm1172478,Alex Murphy
tt1234721,nm1172478,RoboCop
tt1234721,nm0000198,Dr. Dennett Norton
tt1234721,nm0000474,Raymond Sellars
tt1234721,nm0180411,Clara Murphy
tt12361974,nm0147147,Superman
tt12361974,nm0147147,Clark Kent
tt12361974,nm0000255,Batman
tt12361974,nm0000255,Bruce Wayne
tt12361974,nm2933757,Wonder Woman
tt12361974,nm2933757,Diana Prince
tt12361974,nm0010736,Lois Lane
tt1240982,nm1144419,Thadeous
tt1240982,nm0000204,Isabel
tt1240982,nm0290556,Fabious
tt1240982,nm1727356,Courtney
tt1242460,nm0842770,Eva Khatchadourian
tt1242460,nm0000604,Franklin
tt1242460,nm3009232,"Kevin, Teenager"
tt1242460,nm3838127,"Kevin, 6-8 Years"
tt1243957,nm0000136,Frank Tupelo
tt1243957,nm0001401,Elise Clifton-Ward
tt1243957,nm0079273,Inspector John Acheson
tt1243957,nm0001096,Chief Inspector Jones
tt1245492,nm0290556,James Franco
tt1245492,nm1706767,Jonah Hill
tt1245492,nm0736622,Seth Rogen
tt1245492,nm0059431,Jay Baruchel
tt1245526,nm0000246,Frank Moses
tt1245526,nm0000545,Victoria
tt1245526,nm0000151,Joe Matheson
tt1245526,nm0000571,Sarah Ross
tt1250777,nm1093951,Dave Lizewski
tt1250777,nm1093951,Kick-Ass
tt1250777,nm0000115,Damon Macready
tt1250777,nm0000115,Big Daddy
tt1250777,nm1631269,Mindy Macready
tt1250777,nm1631269,Hit-Girl
tt1250777,nm0113595,Mr. Lizewski
tt1253863,nm0822982,Themistokles
tt1253863,nm1200692,Artemisia
tt1253863,nm0372176,Queen Gorgo
tt1253863,nm0558548,Aeskylos
tt1253864,nm0147147,Theseus
tt1253864,nm0000620,King Hyperion
tt1253864,nm0000457,Old Man
tt1253864,nm0001151,Stavros
tt1255953,nm0044073,Nawal Marwan
tt1255953,nm0246386,Jeanne Marwan
tt1255953,nm0309945,Simon Marwan
tt1255953,nm1323233,Barbier de la Milice
tt1255953,nm1323233,Officer Milice Chrétienne
tt1258197,nm3065862,Dark
tt1258197,nm2110418,Chinese Girl
tt1258197,nm1812523,Blonde
tt1258197,nm1125878,Deaf
tt1259521,nm1393354,Dana
tt1259521,nm1165110,Curt
tt1259521,nm0404307,Jules
tt1259521,nm0469823,Marty
tt1259528,nm0124930,'Big Nick' O'Brien
tt1259528,nm1032567,Ray Merrimen
tt1259528,nm6578009,Donnie Wilson
tt1259528,nm1265067,Enson Levoux
tt1259571,nm0829576,Bella Swan
tt1259571,nm1500155,Edward Cullen
tt1259571,nm1210124,Jacob Black
tt1259571,nm0419363,Gran
tt1262416,nm0000117,Sidney Prescott
tt1262416,nm0001073,Gale Weathers-Riley
tt1262416,nm0000274,Dewey Riley
tt1262416,nm1423955,Sherrie
tt1267297,nm0425005,Hercules
tt1267297,nm0000457,Lord Cotys
tt1267297,nm0574534,Amphiaraus
tt1267297,nm0001212,King Eurystheus
tt1270797,nm0362766,Eddie Brock
tt1270797,nm0362766,Venom
tt1270797,nm0931329,Anne Weying
tt1270797,nm1981893,Carlton Drake
tt1270797,nm1981893,Riot
tt1270797,nm2020278,Security Chief Roland Treece
tt1270798,nm0564215,Charles Xavier (24 Years)
tt1270798,nm1055413,Erik Lensherr
tt1270798,nm2225369,Raven
tt1270798,nm2225369,Mystique
tt1270798,nm0000102,Sebastian Shaw
tt1272878,nm0000243,Bobby
tt1272878,nm0000242,Stig
tt1272878,nm1745736,Deb
tt1272878,nm0000200,Earl
tt1276104,nm0330687,Joe
tt1276104,nm0000246,Old Joe
tt1276104,nm1289434,Sara
tt1276104,nm0200452,Seth
tt1277953,nm0001774,Alex
tt1277953,nm0000586,Gloria
tt1277953,nm0001674,Marty
tt1277953,nm0001710,Melman
tt1279935,nm0136797,Phil Foster
tt1279935,nm0275486,Claire Foster
tt1279935,nm0000242,Holbrooke
tt1279935,nm0378245,Detective Arroyo
tt12801262,nm5016878,Luca Paguro
tt12801262,nm6244013,Alberto Scorfano
tt12801262,nm11735922,Giulia Marcovaldo
tt12801262,nm7184459,Ercole Visconti
tt1282140,nm1297015,Olive
tt1282140,nm0004789,Marianne
tt1282140,nm0046112,Woodchuck Todd
tt1282140,nm0126004,Brandon
tt1284575,nm0000139,Elizabeth Halsey
tt1284575,nm0781981,Russell Gettis
tt1284575,nm0005493,Scott Delacorte
tt1284575,nm0700577,Amy Squirrel
tt1285016,nm0251986,Mark Zuckerberg
tt1285016,nm1940449,Eduardo Saverin
tt1285016,nm0005493,Sean Parker
tt1285016,nm1913734,Erica Albright
tt1288558,nm3994408,Mia
tt1288558,nm2057036,David
tt1288558,nm1140300,Olivia
tt1288558,nm1086384,Eric
tt1289401,nm0565250,Abby Yates
tt1289401,nm1325419,Erin Gilbert
tt1289401,nm0571952,Jillian Holtzmann
tt1289401,nm0428656,Patty Tolan
tt1291150,nm1083271,April O'Neil
tt1291150,nm0004715,Vern Fenwick
tt1291150,nm0001209,Eric Sacks
tt1291150,nm0279720,Michelangelo
tt1291584,nm0362766,Tommy Conlon
tt1291584,nm0000560,Paddy Conlon
tt1291584,nm0249291,Brendan Conlon
tt1291584,nm0607185,Tess Conlon
tt1298649,nm0001774,Evan
tt1298649,nm0000681,Bob
tt1298649,nm1706767,Franklin
tt1298649,nm0001082,Neighbor
tt1298650,nm0000136,Jack Sparrow
tt1298650,nm0004851,Angelica
tt1298650,nm0574534,Blackbeard
tt1298650,nm0001691,Barbossa
tt1300854,nm0000375,Tony Stark
tt1300854,nm0001602,Aldrich Killian
tt1300854,nm0000569,Pepper Potts
tt1300854,nm0000332,Colonel James Rhodes
tt1302006,nm0000134,Frank Sheeran
tt1302006,nm0000199,Jimmy Hoffa
